age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
28,blue-collar,single,secondary,no,48,no,no,unknown,26,144,3,-1,0,unknown,no
39,housemaid,married,secondary,no,365,yes,no,unknown,7,274,4,-1,0,unknown,no
32,management,divorced,secondary,no,-352,no,yes,cellular,6,275,5,-1,0,unknown,no
56,housemaid,married,primary,no,306,no,yes,cellular,8,212,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,856,yes,no,cellular,20,470,1,150,5,other,no
59,retired,married,primary,no,3648,no,no,telephone,19,1321,3,-1,0,unknown,yes
41,blue-collar,married,primary,no,2007,yes,no,cellular,30,419,1,-1,0,unknown,no
42,management,single,tertiary,no,422,yes,no,unknown,23,25,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,306,yes,no,telephone,11,86,1,369,2,failure,no
58,retired,married,primary,no,358,no,no,cellular,21,396,2,-1,0,unknown,no
51,blue-collar,married,unknown,no,-19,yes,no,unknown,5,163,2,-1,0,unknown,no
55,retired,married,secondary,no,1431,no,yes,cellular,28,107,1,-1,0,unknown,no
33,technician,married,tertiary,no,2690,yes,no,cellular,21,71,5,-1,0,unknown,no
58,retired,married,primary,no,0,yes,no,unknown,16,204,4,-1,0,unknown,no
33,management,single,tertiary,no,474,yes,no,cellular,2,62,1,179,3,failure,no
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,701,1,-1,0,unknown,no
52,technician,divorced,secondary,no,388,yes,yes,unknown,27,139,1,-1,0,unknown,no
31,technician,single,secondary,no,44,no,no,cellular,2,200,5,175,2,failure,no
43,blue-collar,married,unknown,no,117,yes,no,telephone,28,170,2,240,1,other,no
35,management,divorced,tertiary,no,3254,no,no,unknown,30,337,3,-1,0,unknown,no
54,self-employed,divorced,tertiary,no,1323,no,no,unknown,20,47,4,-1,0,unknown,no
35,management,married,tertiary,no,178,no,no,cellular,14,76,2,-1,0,unknown,no
37,blue-collar,married,primary,no,0,no,no,telephone,11,108,2,306,1,failure,no
39,management,single,tertiary,no,1428,yes,no,cellular,6,278,1,-1,0,unknown,no
36,technician,single,secondary,no,1053,yes,no,unknown,21,147,1,-1,0,unknown,no
49,blue-collar,married,primary,no,239,no,no,cellular,22,90,3,-1,0,unknown,no
20,student,single,unknown,no,330,no,no,cellular,20,159,2,-1,0,unknown,no
58,technician,single,secondary,no,382,no,no,cellular,13,460,2,-1,0,unknown,no
59,retired,married,primary,no,1245,no,no,unknown,18,205,2,-1,0,unknown,no
45,technician,divorced,secondary,no,1309,yes,no,unknown,2,144,2,-1,0,unknown,no
31,management,single,tertiary,no,499,yes,no,unknown,9,122,2,-1,0,unknown,no
36,services,married,tertiary,no,301,no,no,cellular,28,333,1,-1,0,unknown,no
37,management,married,tertiary,no,1353,yes,no,cellular,19,101,1,-1,0,unknown,no
51,management,divorced,tertiary,no,1937,yes,no,cellular,18,185,4,152,11,other,no
38,management,married,tertiary,no,119,yes,no,unknown,13,568,4,-1,0,unknown,yes
36,technician,divorced,secondary,no,141,yes,no,unknown,7,319,3,-1,0,unknown,no
28,technician,single,tertiary,no,4987,no,no,cellular,9,253,21,-1,0,unknown,yes
36,management,married,tertiary,no,2195,no,no,cellular,14,377,4,-1,0,unknown,no
53,housemaid,divorced,primary,no,947,yes,no,unknown,5,163,1,-1,0,unknown,no
28,housemaid,single,tertiary,no,731,yes,no,cellular,6,135,2,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,423,1,-1,0,unknown,no
53,management,married,tertiary,no,4,no,no,unknown,20,19,6,-1,0,unknown,no
55,retired,divorced,tertiary,no,0,no,no,cellular,18,616,1,370,1,success,yes
30,blue-collar,married,secondary,no,68,yes,yes,unknown,16,393,2,-1,0,unknown,no
35,technician,married,secondary,no,19,yes,no,unknown,9,130,2,-1,0,unknown,no
27,technician,single,secondary,no,2293,yes,no,cellular,18,317,3,364,1,other,no
27,management,single,tertiary,no,1995,yes,no,unknown,28,239,2,-1,0,unknown,no
39,entrepreneur,married,secondary,no,580,yes,no,unknown,14,323,4,-1,0,unknown,no
29,blue-collar,married,secondary,no,43,yes,no,unknown,6,268,2,-1,0,unknown,no
33,management,single,tertiary,no,-359,no,no,telephone,29,59,2,-1,0,unknown,no
77,retired,divorced,primary,no,2693,no,no,cellular,25,83,2,94,12,other,no
42,management,married,secondary,no,0,no,no,unknown,7,234,4,-1,0,unknown,no
44,technician,divorced,tertiary,no,9192,yes,no,unknown,6,59,3,-1,0,unknown,no
39,management,married,tertiary,no,514,no,no,telephone,18,155,4,-1,0,unknown,no
31,blue-collar,single,secondary,no,1124,yes,no,cellular,18,82,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,314,yes,no,unknown,2,464,1,-1,0,unknown,no
33,blue-collar,married,primary,no,62,yes,no,telephone,11,26,1,-1,0,unknown,no
45,management,married,tertiary,no,77,yes,no,cellular,17,59,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,0,no,no,cellular,20,232,1,-1,0,unknown,no
41,technician,married,secondary,no,130,no,no,unknown,17,160,3,-1,0,unknown,no
39,services,divorced,secondary,no,1957,yes,yes,cellular,16,350,1,147,1,failure,no
28,technician,married,tertiary,no,203,no,yes,cellular,29,188,3,-1,0,unknown,no
29,blue-collar,married,primary,no,1280,yes,no,unknown,28,629,2,-1,0,unknown,no
46,management,married,tertiary,no,1906,no,no,cellular,28,44,6,-1,0,unknown,no
54,unknown,married,unknown,no,895,no,no,cellular,7,335,1,-1,0,unknown,yes
33,technician,single,tertiary,no,1257,yes,no,cellular,22,66,1,-1,0,unknown,no
36,management,married,tertiary,no,699,no,no,cellular,23,125,1,-1,0,unknown,no
32,services,single,tertiary,no,620,no,no,cellular,3,110,6,95,5,other,no
35,admin.,single,secondary,no,2830,no,no,unknown,20,22,12,-1,0,unknown,no
44,management,married,secondary,no,3286,yes,no,cellular,18,569,1,-1,0,unknown,no
28,blue-collar,married,primary,no,182,yes,no,unknown,19,153,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,658,no,no,cellular,10,724,1,-1,0,unknown,yes
42,admin.,married,secondary,no,3842,no,no,cellular,31,130,4,-1,0,unknown,no
41,blue-collar,married,primary,no,1052,yes,yes,unknown,12,335,1,-1,0,unknown,no
39,blue-collar,married,primary,no,710,no,no,cellular,3,14,6,-1,0,unknown,no
31,management,married,tertiary,no,69,no,no,cellular,20,195,2,-1,0,unknown,no
44,blue-collar,single,primary,no,1593,yes,no,unknown,29,828,3,-1,0,unknown,yes
33,management,single,tertiary,no,2302,yes,no,cellular,13,115,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,1894,no,no,cellular,11,153,6,-1,0,unknown,no
30,blue-collar,married,secondary,no,514,yes,no,cellular,11,102,3,-1,0,unknown,no
26,self-employed,single,tertiary,no,16563,yes,no,cellular,18,245,1,-1,0,unknown,no
58,management,divorced,tertiary,no,0,no,no,telephone,10,227,7,-1,0,unknown,no
45,blue-collar,divorced,primary,no,102,yes,no,cellular,11,282,1,-1,0,unknown,no
33,technician,single,secondary,no,422,no,no,cellular,21,289,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,7225,no,no,cellular,29,301,2,-1,0,unknown,no
38,services,single,secondary,no,4317,yes,no,cellular,2,216,2,-1,0,unknown,no
36,blue-collar,single,secondary,no,1598,yes,no,cellular,5,208,1,-1,0,unknown,no
28,technician,single,unknown,no,0,yes,no,cellular,27,183,1,92,2,success,no
40,admin.,married,secondary,no,2082,no,no,unknown,12,82,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,842,yes,no,unknown,5,144,3,-1,0,unknown,no
55,admin.,married,secondary,no,1105,yes,yes,unknown,15,94,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7,87,1,-1,0,unknown,no
37,technician,married,secondary,no,41,no,no,cellular,29,127,5,-1,0,unknown,no
47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,118,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,1791,no,no,cellular,7,63,2,-1,0,unknown,no
56,retired,married,unknown,no,230,no,no,cellular,8,58,2,-1,0,unknown,no
53,management,married,tertiary,no,583,no,no,cellular,17,226,1,184,4,success,yes
32,management,married,tertiary,no,138,no,no,cellular,20,94,4,-1,0,unknown,no
47,services,married,secondary,no,0,yes,no,cellular,9,173,1,-1,0,unknown,no
44,management,single,tertiary,no,780,yes,no,cellular,30,511,2,-1,0,unknown,no
48,technician,married,secondary,no,1152,yes,no,cellular,21,168,5,-1,0,unknown,no
30,services,single,secondary,no,63,no,no,unknown,13,75,1,-1,0,unknown,no
56,management,married,tertiary,no,1390,yes,no,cellular,18,543,1,-1,0,unknown,yes
36,blue-collar,single,primary,no,4519,yes,no,unknown,23,117,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,837,yes,yes,cellular,13,495,1,-1,0,unknown,no
56,technician,married,secondary,no,225,yes,no,unknown,12,71,12,-1,0,unknown,no
45,management,single,tertiary,no,4831,no,no,cellular,30,852,3,182,11,success,yes
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,181,1,-1,0,unknown,no
42,technician,single,secondary,no,-15,no,no,cellular,17,89,1,145,1,failure,no
50,blue-collar,married,secondary,no,464,no,yes,unknown,6,426,2,-1,0,unknown,no
37,technician,married,secondary,no,5115,yes,no,unknown,30,45,4,-1,0,unknown,no
23,technician,single,unknown,no,314,no,no,cellular,30,666,1,-1,0,unknown,no
36,management,married,tertiary,no,-196,yes,yes,cellular,17,43,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,938,no,yes,unknown,3,202,2,-1,0,unknown,no
50,management,married,secondary,no,0,no,no,cellular,27,97,7,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,152,2,-1,0,unknown,no
47,management,married,tertiary,no,2473,yes,yes,cellular,31,122,2,-1,0,unknown,no
40,self-employed,married,secondary,no,167,yes,yes,cellular,8,380,4,295,1,failure,no
54,admin.,married,unknown,no,140,no,no,telephone,27,521,2,-1,0,unknown,no
31,technician,single,tertiary,no,491,yes,no,unknown,8,237,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,21,yes,no,cellular,8,663,2,-1,0,unknown,no
37,services,married,secondary,no,655,no,no,cellular,13,272,1,342,2,other,no
54,blue-collar,married,primary,no,-864,yes,no,telephone,7,755,3,363,5,failure,no
35,technician,single,tertiary,no,914,no,no,unknown,3,166,1,-1,0,unknown,no
50,services,married,secondary,no,1501,no,no,cellular,21,946,4,-1,0,unknown,yes
34,services,married,secondary,no,81,yes,yes,cellular,9,90,1,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,cellular,29,67,2,-1,0,unknown,no
44,technician,married,tertiary,no,851,yes,no,cellular,11,47,2,-1,0,unknown,no
56,retired,single,secondary,no,4365,no,no,unknown,20,361,1,-1,0,unknown,no
59,retired,single,secondary,no,2432,no,no,unknown,11,236,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,10,yes,yes,cellular,11,196,2,356,1,failure,no
36,management,divorced,tertiary,no,7821,no,no,unknown,9,217,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,1134,no,no,cellular,9,130,3,-1,0,unknown,no
47,blue-collar,married,unknown,no,3460,yes,no,unknown,5,394,2,-1,0,unknown,no
35,services,married,secondary,no,8412,no,no,unknown,9,479,4,-1,0,unknown,no
36,blue-collar,single,secondary,no,1392,yes,no,unknown,15,205,2,-1,0,unknown,no
36,management,married,tertiary,no,203,no,no,cellular,25,255,1,88,1,success,yes
42,technician,married,secondary,no,1018,no,no,cellular,18,280,2,-1,0,unknown,no
36,unemployed,married,secondary,no,608,yes,no,cellular,2,114,1,263,3,other,no
41,self-employed,married,secondary,no,13489,no,no,cellular,21,124,2,-1,0,unknown,no
52,services,married,primary,no,911,no,no,unknown,20,29,2,-1,0,unknown,no
27,admin.,single,secondary,no,1391,yes,no,unknown,27,319,1,-1,0,unknown,no
35,services,divorced,secondary,no,204,yes,no,cellular,17,295,1,186,9,other,no
33,blue-collar,married,secondary,no,540,no,yes,cellular,13,88,2,-1,0,unknown,no
30,services,married,secondary,no,10667,no,no,cellular,20,140,1,-1,0,unknown,no
28,management,single,tertiary,no,6321,yes,no,unknown,2,204,5,-1,0,unknown,no
54,blue-collar,married,primary,no,69,no,no,cellular,17,71,1,-1,0,unknown,no
48,admin.,single,primary,no,1078,no,no,unknown,17,75,1,-1,0,unknown,no
30,technician,single,secondary,no,516,yes,no,cellular,6,66,2,-1,0,unknown,no
30,management,single,tertiary,no,3110,yes,no,unknown,20,133,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,16869,no,no,cellular,19,107,1,-1,0,unknown,no
26,admin.,single,secondary,no,-378,no,yes,cellular,8,165,1,-1,0,unknown,no
37,technician,single,tertiary,no,6101,no,no,cellular,4,60,5,87,1,success,no
56,unemployed,divorced,primary,no,109,no,no,cellular,15,924,4,-1,0,unknown,no
42,technician,married,secondary,no,994,yes,no,cellular,11,149,1,78,5,failure,yes
47,management,married,tertiary,no,0,no,no,cellular,27,508,1,-1,0,unknown,yes
30,services,married,secondary,no,134,yes,no,cellular,17,834,1,-1,0,unknown,no
38,management,married,tertiary,no,-469,yes,no,unknown,16,209,12,-1,0,unknown,no
34,self-employed,divorced,tertiary,no,681,no,no,cellular,20,382,6,-1,0,unknown,no
47,retired,divorced,tertiary,no,1431,yes,no,cellular,30,127,1,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,5,280,2,-1,0,unknown,no
32,admin.,single,tertiary,no,138,no,yes,cellular,29,57,4,-1,0,unknown,no
39,services,single,secondary,no,0,no,no,unknown,5,133,1,-1,0,unknown,no
43,blue-collar,married,primary,no,2273,yes,no,cellular,14,424,2,147,3,failure,no
36,management,married,tertiary,no,170,no,no,cellular,7,493,2,-1,0,unknown,no
30,management,married,secondary,no,0,no,no,cellular,22,78,2,-1,0,unknown,no
42,admin.,single,secondary,no,-847,yes,no,unknown,27,137,2,-1,0,unknown,no
55,technician,divorced,secondary,yes,4,no,no,cellular,28,1048,1,-1,0,unknown,yes
28,services,married,secondary,no,633,no,yes,cellular,25,95,1,-1,0,unknown,no
31,management,single,tertiary,no,6413,no,no,cellular,13,517,2,-1,0,unknown,no
48,management,divorced,tertiary,no,503,no,yes,unknown,12,1243,7,-1,0,unknown,yes
45,management,married,tertiary,no,1323,yes,no,cellular,17,550,1,-1,0,unknown,no
33,technician,married,tertiary,no,980,no,no,cellular,12,172,2,-1,0,unknown,no
26,unemployed,single,tertiary,no,521,no,no,cellular,6,123,3,-1,0,unknown,no
47,technician,married,secondary,no,503,yes,no,unknown,6,109,2,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,cellular,11,101,1,-1,0,unknown,no
57,retired,divorced,secondary,no,1486,no,no,cellular,23,64,3,-1,0,unknown,no
55,retired,married,tertiary,no,127,no,no,cellular,5,80,2,-1,0,unknown,no
48,technician,married,secondary,no,268,no,no,cellular,16,128,1,-1,0,unknown,no
31,unemployed,married,secondary,no,20,no,no,telephone,18,52,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,55,5,-1,0,unknown,no
52,management,single,tertiary,no,2076,yes,no,unknown,29,112,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,407,yes,yes,cellular,18,146,1,183,1,failure,no
43,admin.,married,secondary,no,59,yes,no,cellular,15,60,3,-1,0,unknown,no
40,technician,divorced,tertiary,no,2611,yes,no,cellular,22,637,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,315,yes,no,cellular,6,234,1,-1,0,unknown,no
56,blue-collar,married,primary,no,206,no,no,unknown,5,315,1,-1,0,unknown,no
41,blue-collar,married,primary,no,2562,yes,no,cellular,20,157,1,189,4,failure,no
38,management,married,tertiary,no,5432,yes,yes,cellular,17,707,1,149,2,failure,no
32,blue-collar,divorced,secondary,no,880,yes,yes,unknown,4,112,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,141,yes,no,cellular,14,233,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,855,yes,no,unknown,3,235,2,-1,0,unknown,no
44,blue-collar,married,primary,no,-295,yes,no,unknown,14,303,4,-1,0,unknown,no
35,admin.,single,secondary,no,1070,no,no,cellular,20,251,2,-1,0,unknown,no
43,technician,single,secondary,no,593,yes,no,unknown,5,55,1,-1,0,unknown,no
45,management,married,tertiary,no,1309,no,no,cellular,2,367,1,-1,0,unknown,yes
32,admin.,married,secondary,no,1661,yes,no,cellular,5,76,1,209,2,failure,no
29,admin.,married,secondary,no,300,yes,no,cellular,16,487,3,-1,0,unknown,no
25,student,single,secondary,no,486,no,no,cellular,13,273,3,199,4,failure,yes
24,blue-collar,single,unknown,no,11,yes,no,unknown,13,109,2,-1,0,unknown,no
25,self-employed,single,tertiary,no,882,yes,no,cellular,13,341,1,-1,0,unknown,no
34,blue-collar,married,primary,no,5299,yes,no,unknown,26,75,5,-1,0,unknown,no
53,management,married,primary,no,-139,no,no,cellular,9,328,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,8,254,2,361,8,other,no
60,blue-collar,married,primary,no,0,no,no,cellular,22,195,1,-1,0,unknown,no
33,admin.,married,tertiary,no,882,no,no,cellular,22,104,1,183,4,failure,yes
41,entrepreneur,married,tertiary,no,306,yes,no,unknown,20,102,3,-1,0,unknown,no
56,management,divorced,tertiary,no,310,no,no,unknown,20,75,4,-1,0,unknown,no
56,self-employed,married,tertiary,no,719,no,no,cellular,27,236,2,-1,0,unknown,no
49,admin.,married,secondary,no,197,yes,no,cellular,13,223,1,182,2,failure,yes
57,retired,married,primary,no,1947,no,no,cellular,3,126,1,185,7,success,no
28,technician,single,tertiary,no,426,no,no,cellular,18,11,4,355,1,other,no
34,blue-collar,divorced,secondary,no,368,no,yes,cellular,7,2201,1,-1,0,unknown,no
57,retired,single,secondary,no,630,no,no,unknown,19,276,1,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,9898,yes,no,cellular,21,147,3,-1,0,unknown,no
30,self-employed,single,tertiary,no,-174,no,no,cellular,20,80,1,-1,0,unknown,no
31,blue-collar,married,primary,no,406,yes,no,unknown,8,31,1,-1,0,unknown,no
57,entrepreneur,married,secondary,no,5657,yes,no,unknown,12,146,1,-1,0,unknown,no
37,technician,divorced,secondary,no,51,no,yes,cellular,28,2150,2,-1,0,unknown,no
53,services,married,unknown,no,442,yes,no,cellular,12,166,1,36,2,other,no
42,technician,divorced,secondary,no,12584,no,no,cellular,19,21,25,-1,0,unknown,no
55,technician,married,secondary,no,2760,yes,no,unknown,30,267,14,-1,0,unknown,no
29,entrepreneur,single,secondary,no,158,yes,no,cellular,25,241,2,-1,0,unknown,no
43,management,divorced,secondary,no,130,yes,no,unknown,5,63,3,-1,0,unknown,no
52,blue-collar,single,secondary,no,201,yes,no,cellular,11,412,1,301,3,other,no
37,blue-collar,married,primary,no,3051,no,no,cellular,14,386,4,-1,0,unknown,no
42,technician,married,tertiary,no,246,yes,no,telephone,12,360,2,-1,0,unknown,no
21,blue-collar,single,secondary,yes,-59,yes,yes,unknown,4,83,1,-1,0,unknown,no
36,blue-collar,married,unknown,no,714,no,no,unknown,9,277,3,-1,0,unknown,no
35,admin.,married,secondary,no,5250,yes,no,cellular,15,343,2,146,1,failure,no
34,technician,single,secondary,no,475,yes,no,cellular,29,538,8,-1,0,unknown,no
34,blue-collar,married,secondary,no,4,yes,yes,cellular,7,315,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,240,yes,no,unknown,6,246,1,-1,0,unknown,no
38,management,single,tertiary,no,2813,no,no,cellular,14,146,2,-1,0,unknown,no
38,entrepreneur,married,secondary,no,157,no,yes,cellular,15,57,11,366,1,other,no
34,blue-collar,married,secondary,no,800,no,no,cellular,5,144,1,-1,0,unknown,yes
27,services,single,secondary,no,302,no,no,cellular,8,151,1,189,1,success,no
44,services,single,secondary,no,492,yes,no,cellular,12,56,1,361,2,other,no
54,management,married,tertiary,no,5927,no,no,cellular,6,256,2,-1,0,unknown,no
25,student,single,secondary,no,1765,yes,no,unknown,23,135,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,0,no,yes,telephone,15,152,4,-1,0,unknown,no
45,blue-collar,married,primary,no,0,yes,yes,cellular,12,36,3,172,5,failure,no
30,blue-collar,single,primary,no,3195,yes,yes,cellular,25,134,1,-1,0,unknown,no
24,technician,single,primary,no,126,yes,no,unknown,20,10,58,-1,0,unknown,no
31,admin.,married,secondary,no,122,yes,no,cellular,15,49,1,364,1,failure,no
35,management,single,tertiary,no,538,no,no,cellular,22,410,3,165,2,other,yes
